Artist,Titels,Link,Lyrics
Cardi B,I Like It,https://www.lyrics.com/lyric/35469581/Cardi+B/I+Like+It,"['Yeah baby, I like it like that', 'You better believe me when I tell you', 'I said I like it like that', 'You better believe me when I tell you', 'I said I like it like', '', ""Now I like dollars, I like diamonds, I like stuntin', I like shinin'"", ""I like million dollar deals, where's my pen? Bitch, I'm signin' (signin')"", 'I like those Balenciagas (those), the ones that look like socks', 'I like going to the jeweler, I put rocks all in my watch (cha-ching)', 'I like texts from my exes when they want a second chance (what?)', ""I like proving niggas wrong, I do what they say I can't"", 'They call me Cardi Bardi, banging body, spicy mami, hot tamale', 'Hotter than a Somali, fur coat, Ferrari (rrr, woo)', ""Hop out the stu', jump in the coupe (coupe)"", 'Big Dipper on top of the roof', 'Flexing on bitches as hard as I can', ""Eating halal, driving the Lam'"", ""Told that bitch I'm sorry though (sorry)"", ""'Bout my coins like Mario (Mario)"", 'Yeah, they call me Cardi B', 'I run this shit like cardio', 'Woo, Facts', '', 'Diamond district in the jag (I said I like it like that)', ""Certified, you know I'm gang, gang, gang, gang (I said I like it like)"", 'Drop the top and blow the brains, woo (I said I like it like that)', ""Oh, he's so handsome, what's his name? Yeah (I said I like it)"", 'Oh, I need the dollars, cha-ching (I said I like it like that)', 'Beat it up like piñatas (I said I like it like)', 'Tell the driver, close the curtains (I said I like it like that, skrrt)', 'Bad bitch make you nervous (I said I like it)', '', 'Ich mag die Liebe, mag die Stille, mag den Hustle, den wir leben (leben)', ""Hass' die Falschheit vieler Blender, aber lieb' Ganovenehre (wooh)"", 'Ich mag Leute, die nicht quatschen, sondern lieber stille Wasser', ""Und statt Gold sammeln wie Inkas lieber 'ne Finca für meinen Vater (ahh)"", 'Meine Gang regiert den Plaza, alle meine Jungs sind on fuego', ""Was für Hahn im Korb? Ich seh' maximal nur Calimeros"", 'Gangster schweigen und genießen, also quatsch mir nicht, Pendejo', 'Denn ein Rückgrat ist mehr wert als die Taschen voll Dinero', 'Geld kommt, Geld geht, aber Familie bleibt', 'Der innere Kreis elitär und klein', 'Auch wenn der Teufel viele Gesichter zeigt', 'Gott sei Dank nicht meins (meins)', 'Jeder testet, jeder redet, jeder schneidet sich ins Fleisch', ""Ich halt' meine Leute, halt' meine Ziele, meine Versprechen immer ein (ein)"", 'Courage über Fame (Fame)', 'Und lieber Wölfe, die noch beißen, als die Köter, die nur bellen', 'Klasse über Geld', 'Und lieber Loyalität für meine Gang als den Erfolg nur für mich selbst (selbst, selbst)', '', 'Diamond district in the jag (I said I like it like that)', ""Certified, you know I'm gang, gang, gang, gang (I said I like it like)"", 'Drop the top and blow the brains, woo (I said I like it like that)', ""Oh, he's so handsome, what's his name? Yeah (I said I like it)"", 'Oh, I need the dollars, cha-ching (I said I like it like that)', 'Beat it up like piñatas (I said I like it like)', 'Tell the driver, close the curtains (I said I like it like that, skrrt)', 'Bad bitch make you nervous (I said I like it)', '', 'Früher ist Papa zur Arbeit mit Tickets gefahren', 'Heute sitzt Papa im dickesten Wagen', 'Weil wir bizzy waren, weil wir, weil wir bizzy waren', 'Meine Devise ist klar, einhundert Riesen in bar', 'AK Syndicat, AK AK-Syndicat', 'Egal, ob Benza oder Siebener, wir fahren vor', 'Das ist gangster, unser Leben einfach hardcore', 'Tatort, fliehen vom Tatort', 'Tatort, fliehen vom Tatort', ""Mach' Kilo für Kilo weg, salame, salame"", 'Sie machen Minus jetzt, jealousy, jealousy', 'Wir sind Jungs, die immer mehr wollen', 'Rolex am Gelenk, unsere Zeit ist wertvoll', 'Keine Hunderttausend-Euro-Schecks', 'Nein, nein, ich will alles bar, bar, bar', 'Meine Jungs und ich verkaufen Flex', 'Steig ein, doch ich will alles bar, bar, bar', '', 'Diamond district in the jag (I said I like it like that)', ""Certified, you know I'm gang (I said I like it like)"", 'Drop the top and blow the brains, woo (I said I like it like that)', ""Oh, he's so handsome, what's his name? Yeah (I said I like it)""]"
Cardi B,Me Gusta [Remix],https://www.lyrics.com/lyric-lf/2407395/Cardi+B/Me+Gusta+%5BRemix%5D,"['Uh-uh-uh-uh-uh-uh-uh (hey)', '24k', '', 'If you like what you see', 'Baby, you should come with me', 'Know this spot up out in Río', 'I can f*ck you on the beach', ""I'm your type, what it seems (oh)"", 'E eu sei que portugués (ha, ha)', ""Shawty got a lil dinero so it's double G's and C's (shi, shi)"", ""Been watchin' you, get wild"", 'Build under me, just found out', ""Don't come around town, but I'm left, you down"", 'One phone call, figure shit out', ""Been holdin' back, I know (I know)"", 'Get outta there, forgo (woo)', ""Good lookin' ass, that's what I'm lookin' at"", 'You already know (hahaha)', '', ""A mí me gustan la' mujere'"", 'When they shake their ya, ya, ya', 'A mí me gusta when they want', 'They go and get it, ya, ya, ya', 'A mí me gu-u-u, a mí me gu-u-u', 'A mí me gu-u-u-u-u-u-u', '', 'La Cardi', ""He like to eat the cake like it's my b-day (b-day)"", ""To' lo día' e' mi cumpleaño' (-año')"", ""Boy, I like it rough, don't take it easy (easy)"", 'Gangsta, yeah, I like it in the bando', ""Me gustan lo' macho' y que coman cuca (ah)"", 'Que haciendo el amor me jalen la peluca (eh)', 'Él me dijo que le fascina mi bunda', ""A mí me gusta el dinero, no te confunda'"", 'I like girls that kiss on girls, eso me pone on fiya, ya, ya', ""I like workin', I like murkin' all my haters, yah-yah-yah, yeah"", 'Yo tengo el sazón de una afro-latina', 'Y muevo mi cintura como Shakira', 'La Cardi y Anitta, two fly mamacitas', ""Bad bitches, me gustan todita'"", '', ""A mí me gustan la' mujere'"", 'When they shake their ya, ya, ya', 'A mí gusta when they want', 'They go and get it, ya, ya, ya', 'A mí me gu-u-u, a mí me gu-u-u', 'A mí me gu-u-u-u-u-u-u', '', 'Tra', 'Yeah, yeah', 'Yah, yah, yah', 'Tra', 'Yeah, yeah', 'Yah, yah, yah', 'Tra', '', ""I don't know what you're used to"", ""But I know that you have never tried somethin' like this"", ""I don't know what you're used to"", ""But it doesn't matter 'cause I know you gon' like this"", 'Eso que tienes ahí', 'Lay it down on my body (my body)', 'Lo que tú quieras de mí', 'Do whatever, you got me', '', ""Been holdin' back, I know (I know)"", 'Get outta there, forgo (woo)', ""Good lookin' ass, that's what I'm lookin' at"", 'You already know (hahaha)', '', ""A mí me gustan la' mujere'"", 'When they shake their ya, ya, ya (shake, shake, shake, go)', 'A mí gusta when they want (hey, hey, hey, hey, hey!)', 'They go and get it, ya, ya, ya-ah', 'A mí me gu-u-u, a mí me gu-u-u (la Cardi)', 'A mí me gu-u-u-u-u-u-u (la Cardi y anitta, two fly mamacitas) (24k)', 'Tra']"
Cardi B,Hot Shit [Cardi Solo Version],https://www.lyrics.com/lyric-lf/8339491/Cardi+B/Hot+Shit+%5BCardi+Solo+Version%5D,"['(Tay Keith, this too hard, Tay Keith, this too hard)', '(Tay Keith, f*ck these niggas up)', 'Yeah, yeah, yeah, yeah', 'Yeah, yeah, yeah, yeah', '', 'Now this that hot shit', 'Jimmy Snuka off the top rope, superfly shit', ""Might get in the tub with all my ice on some 'Pac shit"", ""Either way you slice it, bottom line, I'm the top bitch"", ""New Chanel, I rock it, twist it, that ain't even out yet"", ""All this jewelry at the grocery store, I'm obnoxious"", '', ""Bought a home and closin' on another, I know I'm blessed"", ""Everybody wanna be gang, ain't no spots left"", ""Bad bitch contest, it wouldn't be a contest"", ""(Ooh, smokin' dope) I'm connected"", ""I don't know what's longer, man, my blocklist or my checklist"", ""I don't know what's colder, man, my heart or my necklace"", ""Pretty when I wake up, I'm a bad bitch at breakfast"", ""Still might slide on a opp (it's electric)"", ""Hatin' didn't work so they lied (so they lied)"", ""These bitches lookin' hurt and they fried (and they fried)"", ""I know they wouldn't miss 'em if they died"", 'Tell \'em, ""Move, move, move""', ""New Chanel on my body, it's a boost"", ""I'm so poppin', I don't ever gotta get introduced ('duced)"", 'One thing I never call a bitch for is a truce (truce)', ""Brand new chopper, can't wait to put that bitch to use (Use)"", '', 'Oof (oof)', ""Checks comin' fast, I'm like swoosh (swoosh)"", 'Ooh (Ooh)', ""Give 'em to me straight, hundred proof (proof)"", 'I thought I killed you hoes before, it must be deja vu', ""It's either that or I'm catchin' body number two"", '', 'Rap shit got boring, they been asking for me (hmm)', ""Mami, motor, model, mo', now back to money (hmm)"", ""Shooters know it ain't no app if I say tag 'em for me (wah, wah)"", 'I get real hilarious when hoes be acting funny (hmm)', ""Fresh out the runway with that motherfuckin' garment"", 'I can smell the ooh, smell the model in the armpit', 'New bag is a Telfar, Cullinan is Death Star', ""Parent-teacher conference, I'm dressed like it's the Met Ball"", 'I said I had that WAP, who got offended? Summer drop, bitch', 'Only ho I listen to is me and my conscious', ""New bag got some freckles, ooh, that's the ostrich"", ""Thought I was the victim, I'm the killer, it's a plot twist, bitch (brra)"", '', 'This that motherfucking hot shit', 'Jimmy Snuka off the top rope, superfly shit', ""Might get in the tub with all my ice on some 'Pac shit"", ""Bad bitch contest, it wouldn't be a contest, woo"", '', 'This that motherfucking hot shit, yeah', 'This that motherfucking hot shit, yeah', ""Bitch is bad and I'm a bop, bitch"", 'Yeah, yeah', 'F*ck her in Dubai shit', '', 'Oof (ooh)', ""Checks comin' fast, I'm like swoosh (swoosh)"", 'Ooh (ooh)', ""Give 'em to me straight, hundred proof (proof)"", 'I thought I killed you hoes before, it must be deja vu', ""It's either that or I'm catchin' body number two""]"
Cardi B,Hot Shit,https://www.lyrics.com/lyric-lf/8066065/Cardi+B/Hot+Shit,"[""It's too hard (it's too hard)"", ""Tay Keith, it's too hard (too hard)"", '(Tay Keith, f*ck these niggas up)', 'Yeah, yeah, yeah, yeah', 'Yeah, yeah, yeah, yeah', '', 'Now this that hot shit', 'Jimmy Snuka off the top rope, Superfly shit', 'Might get in the tub with my all my ice on some Pac shit', ""Either way you slice it, bottom line, I'm the top bitch"", ""New Chanel, I rock it, twist and it ain't even out yet"", ""All this jewelry at the grocery store, I'm obnoxious"", ""Bought a home and closin' on another, I know I'm blessed"", ""Everybody wanna be gang, ain't no spots left"", ""Bad bitch contest, it wouldn't be a contest "", ""(Ooh, smokin' dope) I'm connected"", ""I don't know what's longer, man, my blocklist or my checklist"", ""I don't know what's colder, man, my heart or my necklace"", ""Pretty when I wake up, I'm a bad bitch at breakfast"", ""Still might slide on a opp (it's electric)"", ""Hatin' didn't work, so they lied (so they lied)"", ""These bitches lookin' hurt and they fried (and they fried)"", 'I know they wouldn\'t miss \'em if they died, tell \'em, ""Move"" (move)', ""Move, new Chanel on my body, it's a boost"", ""I'm so poppin', I don't ever gotta get introduced ('duced)"", 'One thing I never call a bitch for is a truce (truce)', ""Brand new chopper, can't wait to put that bitch to use (use)"", '', 'Oof (oof)', ""Checks comin' fast, I'm like swoosh (swoosh)"", 'Ooh (ooh)', ""Give 'em to them straight, hundred proof (proof)"", 'I thought I killed you hoes before, it must be déjà vu (vu)', ""It's either that or I'm catchin' body number two (gang, ooh)"", '', 'This that block music', 'This that drop location, drop a opp music', ""Man, this ain't for them niggas in the house, this shit for Glock users"", ""And don't talk down on treacherous hoes who known to be a cock user"", 'This that pill talk, gotta buss his head, he cut on opp music', 'Who said you game? (Who?)', 'Who said you can come around this bitch and hang? (Who? Who?)', ""And I fucked your baby mama mama and I ain't say a thing (shh)"", ""They just came outside in 2020, pull up in that '21"", ""I pick my side, switches fully and I'ma die for 21 (Slaughter Gang)"", ""I got plenty cars, I hit plenty stars and didn't cum"", ""I said it plenty times, I pay for bodies, I ain't pay for none"", ""You think I'm finna leave my bitch for you? She f*ck Future too?"", 'I know that Von hit her, she pulled up on my block in Jimmy Choos (Smurk)', '', 'Oof (oof)', ""Checks comin' fast, I'm like swoosh (swoosh)"", 'Ooh (ooh)', ""Give 'em to them straight, hundred proof (proof)"", 'I thought I killed you hoes before, it must be déjà vu (vu)', ""It's either that or I'm catchin' body number two"", '', ""Pinky swear you ain't scared when you heard Ye appeared"", ""I'ma hop up out the bushes, me and Pusha kill ya man"", ""I'm just sayin' now, start to get used to the pain"", '\'Til one day I said, ""F*ck it"", brought my masseuse on the plane', ""Why you playin'? Reach in the game"", 'Lose a hand, where you stand?', 'Where was Jay at, where was them at?', 'Where you done that, where you live at?', 'Another headline, where your hat at?', 'Nigga, go home, where your kids at?', 'They be on my nerve, they be on my nerve, mh, mh', ""When we lost Virg', I was on the verge, mh, mh"", 'I just hit the Louis store, I had to splurge, mh, mh', 'We just made a silent movie with no words, mh', ""Guess who toppin' now? Uh"", 'God got me now, uh', ""Guess who at Balenciaga, guess who shoppin' now? Uh"", ""They can't stop me now, uh, I've been poppin' now, uh"", 'Cardi, where your sister at? I need Henny now, mh, mh', ""I flew in and out, hundred fifty thou', mh, mh"", 'Now, even when they shout, gotta shout me out', 'So ahead, go ahead, mh, mh', ""Not even close, all of y'all is number two"", '', 'Oof (oof)', ""Checks comin' fast, I'm like swoosh (swoosh)"", 'Ooh (ooh)', ""Give 'em to them straight, hundred proof (proof)"", 'I thought I killed you hoes before, it must be déjà vu (vu)', ""It's either that or I'm catchin' body number two""]"
Cardi B,Cheap Ass Weave,https://www.lyrics.com/lyric-lf/1412145/Cardi+B/Cheap+Ass+Weave,"['The nerve of you bitches', 'Like, oh my God, I got no words for you bitches', ""Like, who's really serving you bitches?"", ""I need some answers, I'm worried f...""]"
Cardi B,Shake It,https://www.lyrics.com/lyric-lf/7656670/Cardi+B/Shake+It,"['(Elias beatz) (hey ladies, drop it down, grrah)', '(Just wanna see you touch the ground, grrah, grrah-grrah)', ""(Don't be shy girl, go bananza, grrah-grrah)"", '(Shake ya body like a belly dancer, like, grrah)', '', 'Oh, we tryna bend on the oppas', ""Bitch, I'm with 300 'jects and some flockas"", 'Like, who hotter? Top shottas', ""Hoodie'd up, dread down like a rasta"", ""I'm Mr. Hang-out-the-v"", ""Tryna flock 'em, pop 'em, drop 'em (that boy, touch the ground)"", ""If we don't got the-, we gon' hop 'em"", ""Bory hop out wit' them, tryna chop 'em (grrah-grrah, boom)"", '', 'Talk on brodie, we spin for a week', ""Slide with Kay, only spend four V's (word to my mother)"", ""Got a lil' thottie that holdin' my beam"", ""F*ck that lil' boy who got left in a V (rah, rah)"", ""Slide with two chop's, it's like thirty in each"", ""I been fiendin' and itchin' to catch a YG"", 'And if he bunny hop, he get left in the scene (grrah-grrah)', 'Nesty a bitch, nigga begged on his knees (grrah)', '', ""Bitch, it's 300, DOA, blow for the guys"", ""I'm on go for the guys, smoke a O with the guys"", 'Bitch, I hang out the V with the pole, let it fly', ""They keep dissin' like I ain't get back, don't know why"", ""Bitch, I'm GBG, word to your dead, word to mines"", 'Talk on Nazzy and Berry, you must wanna die', ""Talk on Jayripk and 'jects but what happened to-?"", ""We don't mention that boy who got turned into za'"", '', 'Shake it, shake it, shake it, shake it', ""I'm with the flockas, I bet she get naked"", ""Walk with the 'migos and henny, no chasin', like"", 'Shake it, shake it, shake it, shake it', ""I'm with the flockas, I bet she get naked"", ""Shorty, she buggin', she want me to spank it, like"", '', ""You on hots? Bitch, I'm on hots too"", 'I pull up to your window like drive-thru', 'Come get showered with bullets, no bridal', 'Put a tag on your head, I can buy you (bah)', 'Like, huh? (like, huh?), like, what? (what?)', 'None of these bitches is tough', ""I'm with the shits and it give me a rush"", ""Shorty be lookin', think she got a crush"", ""I'm not a steppa', bitch, I'm a stomper"", 'All of my opps get mixed with the grabba', ""Broke bitch said she was gon' touch me (like, what?)"", ""She lyin', hakuna matata"", ""All the bros know that I'm uppin' that, boom for 'em (boom)"", ""All the opps hope heaven, got room for 'em (grrah)"", 'Everything dead, nothing is friendly', ""Up in my Prada, up in Balenci' (grrah-grrah, grrah)"", ""F*ck is she thinkin'? Know that I'm sanctioned"", ""You crazy? Bitch, I'm retarded ('tarded)"", 'You okay? Something is wrong (wrong)', 'Tryna play me, you know I perform (grrah-grrah, boom)', '', 'Shake it, shake it, shake it, shake it', ""I'm with the flockas, I bet she get naked"", ""Walk with the 'migos and henny, no chasin', like"", 'Shake it, shake it, shake it, shake it', ""I'm with the flockas, I bet she get naked"", ""Shorty, she buggin', she want me to spank it, like"", '', '(Hey ladies, drop it down)', '(Just wanna see you touch the ground)', ""(Don't be shy girl, go bananza)"", '(Shake ya body like a belly dancer)']"
Cardi B,Bet It,https://www.lyrics.com/lyric/39125938/Cardi+B/Bet+It,"['Un adiós sin razones', 'Unos años sin valor', 'Bardi', '', ""Ain't no half-steppin', all I do is break records"", ""Now I play chess so a bitch can't check her"", ""Made it out of hell and it's still gettin' hectic"", 'And my life is a movie, only Cardi could direct it', ""Only take cash, they ain't never gave credit"", 'Had to risk it all in myself so I bet it', ""Started on the pole, in the end, don't regret it"", ""They'll use the past against you if you let it"", ""But I'm back and I'm better, got Henny on the line"", 'Tell her that I have real shit on my mind', ""'Cause the clocks start tickin' from the day I got signed"", ""Million dollar watch 'cause a bitch got time"", ""They'll tell you everything about me, but the grind"", ""Tell you there's a bitch this hot, then they lyin'"", ""If I pay for the streams, why the f*ck you ain't buyin'?"", ""When these hoes start hatin', these hoes start lyin'"", '', 'Años sin valor', '', 'I got dressed for the stages, got dressed for the court', 'Dressed for my husband, told him, ""Rip this shit off""', 'Got dressed for the GRAMMYs, then I left with awards', 'Hundred thousand dollars dress left on the floor', ""They was losin' they mind when I hit the Met Gala"", 'Tail so long, it dragged thirty minutes after', 'After the tears, you can get to the laughter', 'After the bookings, on to the next chapter', 'Got goals that I want, got goals that I met', 'Gold on my neck that I froze in baguettes', 'More movie sets mean more movie checks', ""'Cause I live in a mansion, I don't live in regrets"", 'Plans for the fam, got Kulture the jet', 'Told us to invest, so the culture is set', ""Blam-blam-blam, if you posin' a threat"", 'Never did it for clout, never talked on the set, bitch', '', 'Años sin valor', '', 'Uh', ""Who they all come get when they want shit chartin'?"", ""They was hittin' me when they wanna break artist"", 'After we break bread, then we get shit started', ""Obviously they don' want it, unless Cardi B on it"", ""Then I want some shit, 'cause I done some shit"", 'Checks on like I just won some shit', 'Shoot up the charge like I done some shit', ""Gotta read my deal, 'cause I run this shit"", ""All the dope boys runnin' all the Wallstreet dudes"", ""Chefs in the mansion 'cause I don't even buy food"", ""You should laugh, I'ma rap, sayin' I will get booed"", ""Now I get a big bag, that's a big move"", ""From the Bronx to the 'burbs, make big moves"", ""Rock red bottoms, made 'em big shoes"", ""Play goose, and I'm so focused"", ""'Cause the money never made me bein' broke dead, bitch"", '', 'Un adiós sin razones', 'Unos años sin valor']"
Cardi B,Gimme Head Too,https://www.lyrics.com/lyric-lf/2322834/Cardi+B/Gimme+Head+Too,"['A-Wall shit', 'Squat made the beat', '', 'Bend over, let me see it, I just want some head bitch', ""Skip the drawers, I can't get involved, give me head bitch"", '...']"
Cardi B,No Love [Extended],https://www.lyrics.com/lyric-lf/7561631/Cardi+B/No+Love+%5BExtended%5D,"['Oh, ooh-woah, oh-oh-oh', 'Oh-oh, yeah', 'Yeah, yeah, yeah', '', ""Here I am, there you are, fallin' out of love again"", ""I don't know just how to feel inside"", ""I'll meet you where you are (are)"", ""I needed some time apart ('part, ooh)"", ""'Cause you been playin'"", ""I've been loyal, no questions "", ""Boy, I've been ten toes down (ten toes down)"", 'Cut communications with niggas that wanna be around (be around)', 'So I found it crazy how bitches is in my mentions now (now)', ""Nothin' that you're sayin' add up to me, how I'm feelin' now (feelin' 'now) (ooh)"", 'I just wanna be everything you need', ""I wish you could see how you hurtin' me"", 'I got no more love this time ', ""I'm done with that (done with that) (done with that)"", ""I'm thinkin' of ways that I can hurt you back (hurt you back)"", '', 'If I had you back (back)', ""I wouldn't've did all that (that)"", ""I would've played it just how you wanted to play it"", ""You didn't yet see my worth, so you tried to play me"", 'But I was so in love, love', 'That I just got a little bit too complicated', '', 'But if I had you back, all I wanna do is f*ck (f*ck)', 'Get drunk (get drunk), take drugs (take drugs)', '(F*ck love)', 'All I wanna do is f*ck (oh)', 'Get drunk (oh), hop planes', 'All lust (lust) ', ""It would be no lovin' you"", ""It would be no lovin' you (yeah)"", '', 'If I did it all again', 'I would give like ten percent', 'You deserve like half of that', ""I'ma need my money back"", ""I'm ridin' through your hood, you pissed me off again"", 'Finna let new niggas come find me', ""Out there trippin' like I don't got that designer pussy"", ""All I'm tryna see is your credit card, swipe it all for me"", ""Get me what I want, I don't need it"", 'Just CC me, just VV me, just that dick when I call (dick when I call)', 'No more feelings involved, I done seen all I need to, oh', ""Funny how you say you 'bout us"", ""You don't ever pull up on me, put it on me, get me right (yeah)"", ""You the one that ruined us, can't give no, can't give no"", '', 'F*ck (f*ck)', 'Get drunk (get drunk), take drugs (take drugs)', '(F*ck love)', 'All I wanna do is f*ck (oh)', 'Get drunk (oh), hop planes', 'All lust (lust)', ""It would be no lovin' you"", ""It would be no lovin' you (yeah, yeah, yeah, yeah)"", '', ""Come to find out you wasn't even worth my time"", ""Tried to act like I wasn't good enough in your eyes"", ""Funny now that you callin', that you ringin' my line"", ""Why the hell is you ringin' my line?"", 'Oh, I', ""Tell me what's changed, is it my status? Is it my fame?"", 'Is it my pockets? Is it my change?', 'Is it my pride? Is it my body?', 'Back then, ""no show, no call"" was your motto', 'Only hit me up after the club and you off that bottle', 'Pussy so good you thought you hit the lotto', '', 'But if I had you back, all I wanna do is f*ck (f*ck)', 'Get drunk (get drunk), take drugs (take drugs)', '(F*ck love)', 'All I wanna do is f*ck (oh)', 'Get drunk (oh), hop planes', 'All lust (lust)', ""It would be no lovin' you"", ""It would be no lovin' you"", '', ""Come to find out you wasn't even worth my time"", ""Tried to act like I wasn't good enough in your eyes"", ""Funny now that you callin', that you ringin' my line"", ""Why the hell is you ringin' my line?""]"
Cardi B,La Bebe - Remix [Original],https://www.lyrics.com/lyric-lf/7450759/Cardi+B/La+Bebe+-+Remix+%5BOriginal%5D,"[""Ella siempre me llamaPa' que yo le baje el quesoSolo me llama pa' esoEs una maniáticaY no se enamoraSolo quiere ver la leche caerSe encarama encima de míElla esElla es una bebé ehUna bebe lecheSe menea como locaPa' que yo se la echeMe encanta, ahLe echo más de cincoY me aguantaElla es mi planta, ahMe pide lecheY en la boca se la doyPero no te apechesQue tú no sabes quién yo soyY pide lecheYo lo que soy un bad boyYo lo que soy un bad boyBabyMe pide leche (me pide leche)Y en la boca se la doyPero no te apechesQue tú no sabes quién yo soyY pide lecheYo lo que soy un bad boy (uhh)Yo lo que soy un bad boyBaby (Black Jones)Si, ella me pide leche por pilaMe tiene como Peter La AnguilaLlegué a su vida como GodzillaY me dicen que no peso 20 libra' moja'o, wowPao, pao, paoEso es lo que ella quiere, grita que la castigueYa terminé y me dice negro ven sigueApriétame en el cuello, hazme sentir que me obligue, hmmMe dice usted, yo le digo señoraA ella le gusta tanto que hasta haciéndolo me llora, hmmDora, Dora es mi exploradoraNo me pase la lengua ahí que yo no llego a tantoSigo siendo un hombre si me acuesto y me levanto (yo)Cuando canto y la acaricio mientras tanto (yo)Le doy sin romo, le doy sin tanoPorque soy imparable como el miembro de un anciano (rrah)Toma más bebéMe pide lecheY en la boca se la doyPero no te apechesQue tú no sabes quién yo soyY pide lecheYo lo que soy un bad boyYo lo que soy un bad boyBabyElla es una bebé ehUna bebe lecheSe menea como locaPa' que yo se la echeMe encanta, ahLe echo más de 5Y me aguantaElla es mi planta, ahLe gusta como yo le doyPor eso es que es loca conmigoEn la cama soy su playboyLe encanta como la castigoY siempre que amaneceA ella le da pa' echar otroY yo le echo otro (maniática) phh ohMe pide lecheY en la boca se la doyPero no te apechesQue tú no sabes quién yo soyY pide lecheYo lo que soy un bad boyYo lo que soy un bad boyBabyYo (me pide leche) Black Jonas Point(Y en la boca se la doy)El Negro (pero no te apeches) dímelo Secreto(Que tú no sabes quién yo soy) Liro Shaq El sofoke woohY pide leche (Black Freestyle)(Yo lo que soy un bad boy)(Yo lo que soy un bad boy) bitches(Baby)Yeral La MelodíaBlood 20 MusicDime BC OneEl Famoso Biberón, Secreto (prrah)""]"
Cardi B,South of the Border [Andy Jarvis Remix],https://www.lyrics.com/lyric-lf/1637367/Cardi+B/South+of+the+Border+%5BAndy+Jarvis+Remix%5D,"['She got the, mm, brown eyes, caramel thighs', 'Long hair, no wedding ring, hey', ""I saw you lookin' from across the way"", 'And now I really wanna know your name', ""She got the, mm, white dress, but when she's wearin' less"", 'Man, you know that she drives me crazy', 'The, mm, brown eyes, beautiful smile', 'You know I love watching you do your thing', '', 'I love her hips, curves, lips say the words', '""Te amo, mami, ah, te amo, mami""', 'I kiss her, this love is like a dream', '', ""So join me in this bed that I'm in"", 'And push up on me and sweat, darling', ""So I'm gonna put my time in"", ""I won't stop until the angels sing"", 'Jump in that water, be free', 'Come south of the border with me', 'Jump in that water, be free', 'Come south of the border with me', '', 'Jump in that water, be free', 'Come south of the border with me', '', 'Jump in that water, be free', 'Come south of the border with me', '', 'Jump in that water, be free', 'Come south of the border with me', '', 'Jump in that water, be free', 'Come south of the border with me', '', 'Jump in that water, be free', 'Come south of the border with me', '', 'Jump in that water, be free', 'Come south of the border with me', '', 'Jump in that water, be free', 'Come south of the border with me', '', 'Jump in that water, be free', 'Come south of the border with me', '', ""He got that, mm, green eyes, givin' me signs"", 'That he really wants to know my name, hey', ""I saw you lookin' from across the way"", ""And suddenly, I'm glad I came, ayy!"", 'Ven para acá quiero bailar, toma mi mano', 'Quiero sentir tu cuerpo en mi, estás temblando', ""Mm, green eyes, takin' your time"", ""Now we know we'll never be the same"", '', ""I love his lips 'cause he says the words"", '""Te amo, mami, ah, te amo, mami""', ""Don't wake up, this love is like a dream"", '', ""So join me in this bed that I'm in"", 'Push up on me and sweat, darling', ""So I'm gonna put my time in (time in)"", ""I won't stop until the angels sing"", 'Jump in that water, be free', 'Come south of the border with me', 'Jump in that water, be free', 'Come south of the border with me', '', 'Jump in that water, be free', 'Come south of the border with me', '', 'Jump in that water, be free', 'Come south of the border with me', '', 'Jump in that water, be free', 'Come south of the border with me', '', 'Jump in that water, be free', 'Come south of the border with me', '', ""You never live 'til you risk your life "", 'You wanna shine, you gotta get more ice', ""Am I your lover or I'm just your vice? "", ""A little crazy, but I'm just your type "", 'You want the lips and the curves, need the whips and the furs', 'And the diamonds I prefer, and my closet his and hers, ayy', ""He want the lil' mamacita, margarita "", ""I think that Ed got a lil' jungle fever, ayy"", ""You are more than something borin' "", 'Legs up and tongue out, Michael Jordan, uh ', ""Go explorin', somethin' foreign "", ""Bust it open, rainforest, it be pourin', yeah"", 'Kiss me like you need me, rub me like a genie', 'Pull up to my spot in Lamborghini', ""'Cause you gotta see me, never leave me"", 'You got a girl that could finally do it all', 'Drop a album, drop a baby, but I never drop the ball, uh', '', ""So join me in this bed that I'm in "", 'Push up on me and sweat, darling', ""So I'm gonna put my time in"", ""I won't stop until the angels sing"", '', 'Jump in that water, be free', 'Come south of the border with me', '', 'Jump in that water, be free', 'Come south of the border with me', '', 'Jump in that water, be free', 'Come south of the border with me', '', 'Jump in that water, be free', 'Come south of the border with me', '', 'Jump in that water, be free', 'Come south of the border with me', '', 'Jump in that water, be free', 'Come south of the border with me']"
